Id,Label,filename-2
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-04-10_83.txt,Israel’s war on Gaza updates: Hamas chief’s sons killed in Israeli attack,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-04-08_103.txt,ICJ updates: Nicaragua’s case against Germany over Israel’s war on Gaza,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-27_248.txt,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-30_616.txt,Israel’s war on Gaza updates: Ceasefire talks to resume in Egypt,
2024-04-07_120.txt,Israel’s war on Gaza updates: Israel says troops moved for new operations,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-29_225.txt,Israel’s war on Gaza updates: Deadly strike on centre housing displaced,
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-03-28_237.txt,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,
2024-04-03_165.txt,Israel’s war on Gaza updates: 6 months of war sees children deprived of aid,
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,
2024-04-05_143.txt,Israel’s war on Gaza updates: ‘Scattered measures’ for Gaza aid not enough,
2024-04-09_94.txt,"Israel’s war on Gaza updates: Israel blocked half of March food convoys, UN",
2024-04-06_126.txt,Israel’s war on Gaza updates: Hamas sending team to Egypt ceasefire talks,
2024-04-08_107.txt,Israel’s war on Gaza updates: Netanyahu says date set for Rafah offensive,
2024-03-31_207.txt,Israel’s war on Gaza updates: Israeli army says Hezbollah commander killed,
2024-04-12_65.txt,Israel’s war on Gaza updates: One dead as settlers rampage in West Bank,
2024-04-02_184.txt,Israel’s war on Gaza updates: Aid workers killed amid ‘man-made famine’,
2024-04-01_196.txt,Israel’s war on Gaza updates: New Israeli law paves way for Al Jazeera ban,
2024-04-11_73.txt,"Israel’s war on Gaza updates: Famine already in north Gaza, says US",
2024-04-04_157.txt,Israel’s war on Gaza updates: Biden threatens policy change on Gaza,
2024-03-26_257.txt,Israel’s war on Gaza updates: Israel says Hamas chief killed on March 10,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-04-13_54.txt,"Israel’s war on Gaza updates: Iran sends drones, missiles towards Israel",
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-04-10_83.txt,Israel’s war on Gaza updates: Hamas chief’s sons killed in Israeli attack,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-27_248.txt,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,
2024-03-26_257.txt,Israel’s war on Gaza updates: Israel says Hamas chief killed on March 10,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-02-19_1033.txt,ICJ on Israeli occupation updates: Palestinians demand immediate end,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-27_248.txt,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-30_616.txt,Israel’s war on Gaza updates: Ceasefire talks to resume in Egypt,
2024-04-07_120.txt,Israel’s war on Gaza updates: Israel says troops moved for new operations,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-29_225.txt,Israel’s war on Gaza updates: Deadly strike on centre housing displaced,
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-03-28_237.txt,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,
2024-04-03_165.txt,Israel’s war on Gaza updates: 6 months of war sees children deprived of aid,
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,
2024-04-05_143.txt,Israel’s war on Gaza updates: ‘Scattered measures’ for Gaza aid not enough,
2024-04-09_94.txt,"Israel’s war on Gaza updates: Israel blocked half of March food convoys, UN",
2024-04-06_126.txt,Israel’s war on Gaza updates: Hamas sending team to Egypt ceasefire talks,
2024-04-08_107.txt,Israel’s war on Gaza updates: Netanyahu says date set for Rafah offensive,
2024-03-31_207.txt,Israel’s war on Gaza updates: Israeli army says Hezbollah commander killed,
2024-04-02_184.txt,Israel’s war on Gaza updates: Aid workers killed amid ‘man-made famine’,
2024-04-01_196.txt,Israel’s war on Gaza updates: New Israeli law paves way for Al Jazeera ban,
2024-04-04_157.txt,Israel’s war on Gaza updates: Biden threatens policy change on Gaza,
2024-03-26_257.txt,Israel’s war on Gaza updates: Israel says Hamas chief killed on March 10,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-01-11_1445.txt,ICJ updates: South Africa’s genocide case against Israel over Gaza war,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-01-12_1431.txt,ICJ updates: Israel’s response to South Africa’s genocide case,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-02-19_1033.txt,ICJ on Israeli occupation updates: Palestinians demand immediate end,
2024-04-08_103.txt,ICJ updates: Nicaragua’s case against Germany over Israel’s war on Gaza,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-02-20_1013.txt,ICJ hearings on Israel’s occupation of Palestine updates: Day two,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-02-21_1003.txt,ICJ hearings on Israel’s occupation of Palestine updates: Day three,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-27_248.txt,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-30_616.txt,Israel’s war on Gaza updates: Ceasefire talks to resume in Egypt,
2024-04-07_120.txt,Israel’s war on Gaza updates: Israel says troops moved for new operations,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-29_225.txt,Israel’s war on Gaza updates: Deadly strike on centre housing displaced,
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-03-28_237.txt,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,
2024-04-03_165.txt,Israel’s war on Gaza updates: 6 months of war sees children deprived of aid,
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,
2024-04-05_143.txt,Israel’s war on Gaza updates: ‘Scattered measures’ for Gaza aid not enough,
2024-04-09_94.txt,"Israel’s war on Gaza updates: Israel blocked half of March food convoys, UN",
2024-04-06_126.txt,Israel’s war on Gaza updates: Hamas sending team to Egypt ceasefire talks,
2024-04-08_107.txt,Israel’s war on Gaza updates: Netanyahu says date set for Rafah offensive,
2024-03-31_207.txt,Israel’s war on Gaza updates: Israeli army says Hezbollah commander killed,
2024-04-02_184.txt,Israel’s war on Gaza updates: Aid workers killed amid ‘man-made famine’,
2024-04-01_196.txt,Israel’s war on Gaza updates: New Israeli law paves way for Al Jazeera ban,
2024-04-11_73.txt,"Israel’s war on Gaza updates: Famine already in north Gaza, says US",
2024-04-04_157.txt,Israel’s war on Gaza updates: Biden threatens policy change on Gaza,
2024-03-26_257.txt,Israel’s war on Gaza updates: Israel says Hamas chief killed on March 10,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-01-11_1445.txt,ICJ updates: South Africa’s genocide case against Israel over Gaza war,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
2024-02-28_923.txt,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,
2024-03-21_301.txt,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,
2024-03-05_859.txt,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,
2024-04-10_83.txt,Israel’s war on Gaza updates: Hamas chief’s sons killed in Israeli attack,
2024-03-14_359.txt,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,
2024-03-01_899.txt,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,
2024-01-12_1431.txt,ICJ updates: Israel’s response to South Africa’s genocide case,
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,
2024-02-19_1033.txt,ICJ on Israeli occupation updates: Palestinians demand immediate end,
2024-04-08_103.txt,ICJ updates: Nicaragua’s case against Germany over Israel’s war on Gaza,
2024-03-17_338.txt,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,
2024-03-27_248.txt,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,
2024-03-23_278.txt,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,
2024-03-30_616.txt,Israel’s war on Gaza updates: Ceasefire talks to resume in Egypt,
2024-04-07_120.txt,Israel’s war on Gaza updates: Israel says troops moved for new operations,
2024-03-16_344.txt,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,
2024-03-22_289.txt,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",
2024-03-29_225.txt,Israel’s war on Gaza updates: Deadly strike on centre housing displaced,
2024-03-20_313.txt,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,
2024-03-12_381.txt,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,
2024-02-11_1133.txt,Israel’s war on Gaza updates: Hamas says Rafah assault would end talks,
2024-03-28_237.txt,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,
2024-04-03_165.txt,Israel’s war on Gaza updates: 6 months of war sees children deprived of aid,
2024-03-25_267.txt,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,
2024-04-05_143.txt,Israel’s war on Gaza updates: ‘Scattered measures’ for Gaza aid not enough,
2024-04-09_94.txt,"Israel’s war on Gaza updates: Israel blocked half of March food convoys, UN",
2024-04-06_126.txt,Israel’s war on Gaza updates: Hamas sending team to Egypt ceasefire talks,
2024-04-08_107.txt,Israel’s war on Gaza updates: Netanyahu says date set for Rafah offensive,
2024-03-31_207.txt,Israel’s war on Gaza updates: Israeli army says Hezbollah commander killed,
2024-04-02_184.txt,Israel’s war on Gaza updates: Aid workers killed amid ‘man-made famine’,
2024-04-01_196.txt,Israel’s war on Gaza updates: New Israeli law paves way for Al Jazeera ban,
2024-04-04_157.txt,Israel’s war on Gaza updates: Biden threatens policy change on Gaza,
2024-02-27_937.txt,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,
2024-03-07_834.txt,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,
2024-03-06_847.txt,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,
2024-01-06_1492.txt,Israel war on Gaza updates: Children dying ‘in every possible way’,
2024-01-07_1481.txt,Israel war on Gaza updates: Condemnation after Israel kills 2 journalists,
2024-03-04_866.txt,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,
2024-02-29_908.txt,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,
2024-01-11_1445.txt,ICJ updates: South Africa’s genocide case against Israel over Gaza war,
2024-03-03_874.txt,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,
